id,longitude,latitude,elevation,title,place_description,sig,mag,magType,time,updated,country_code,sig_class
av93960781,-155.1405,58.24066667,3.72,"M 0.2 - 85 km NNW of Karluk, Alaska","85 km NNW of Karluk, Alaska",1,0.22,ml,57:13.9,20:38.4,US,Low
nc75285291,-121.4083328,36.7859993,5.800000191,"M 1.6 - 5 km SW of Ridgemark, CA","5 km SW of Ridgemark, CA",39,1.59,md,56:01.9,57:37.4,US,Low
hv74858747,-155.4865,19.1745,31.81,"M 2.5 - 3 km SSW of P?hala, Hawaii","3 km SSW of P?hala, Hawaii",92,2.45,ml,34:01.1,06:15.1,US,Low
nc75285281,-122.2023315,37.87866592,11.43000031,"M 0.4 - 2 km W of Orinda, CA","2 km W of Orinda, CA",3,0.43,md,22:23.0,23:57.1,US,Low
uu80125791,-111.2213333,39.6035,7.06,"M 1.4 - 7 km SW of Clear Creek, Utah","7 km SW of Clear Creek, Utah",31,1.42,ml,21:23.6,43:17.9,US,Low
us7000rkcd,-175.135,-17.9983,182.211,"M 4.5 - 141 km WNW of Neiafu, Tonga","141 km WNW of Neiafu, Tonga",312,4.5,mb,20:55.9,34:00.0,TO,Moderate
ci41146119,-116.6136667,33.45966667,9.92,"M 0.4 - 12 km SSE of Anza, CA","12 km SSE of Anza, CA",2,0.36,ml,13:57.1,57:27.0,US,Low
nc75285276,-122.8174973,38.83533478,1.909999967,"M 1.1 - 8 km W of Cobb, CA","8 km W of Cobb, CA",19,1.12,md,58:39.9,00:17.0,US,Low
ci41146111,-116.8345,33.287,14.55,"M 0.7 - 8 km SSE of Palomar Observatory, CA","8 km SSE of Palomar Observatory, CA",8,0.71,ml,52:39.7,56:22.8,US,Low
ak2025zemckt,-152.974,59.626,95,"M 2.3 - 66 km ESE of Pedro Bay, Alaska","66 km ESE of Pedro Bay, Alaska",81,2.3,ml,51:49.2,55:11.4,US,Low
av93960701,-153.056,60.02616667,1.97,"M -0.2 - 64 km ENE of Pedro Bay, Alaska","64 km ENE of Pedro Bay, Alaska",0,-0.2,ml,50:31.2,08:08.7,US,Low
uu80005933,-113.0551667,37.81666667,10.01,"M 1.2 - 5 km NNW of Enoch, Utah","5 km NNW of Enoch, Utah",24,1.24,md,45:28.9,25:35.8,US,Low
hv74858717,-155.4394989,19.28866577,25.47999954,"M 1.8 - 10 km NNE of P?hala, Hawaii","10 km NNE of P?hala, Hawaii",51,1.82,md,44:56.4,48:28.8,US,Low
av93960686,-153.086,60.04333333,-0.81,"M -0.6 - 63 km ENE of Pedro Bay, Alaska","63 km ENE of Pedro Bay, Alaska",0,-0.55,ml,43:40.7,04:37.5,US,Low
nc75285271,-118.8359985,37.46099854,1.75,"M 2.0 - 18 km SW of Toms Place, CA","18 km SW of Toms Place, CA",60,1.98,md,39:05.4,42:40.1,US,Low
us7000rkc8,-139.9004,60.5153,2.506,"M 2.6 - 108 km N of Yakutat, Alaska","108 km N of Yakutat, Alaska",104,2.6,ml,34:54.7,32:14.0,CA,Moderate
ak2025zelmkn,-150.691,63.574,0.1,"M 1.8 - 51 km E of Denali National Park, Alaska","51 km E of Denali National Park, Alaska",50,1.8,ml,33:14.5,34:44.3,US,Low
ak2025zelhtl,-149.946,63.395,5,"M 1.6 - 49 km W of Cantwell, Alaska","49 km W of Cantwell, Alaska",39,1.6,ml,28:19.1,30:12.3,US,Low
tx2025zeldyp,-100.97,32.854,5.1025,"M 1.2 - 15 km NNW of Snyder, Texas","15 km NNW of Snyder, Texas",22,1.2,ml,23:25.8,55:55.3,US,Low
us7000rkc5,-23.4475,-58.4066,10,M 4.9 - South Sandwich Islands region,South Sandwich Islands region,369,4.9,mb,16:26.0,32:10.0,GS,Moderate
ci41146103,-116.3958333,33.385,11.74,"M 0.6 - 14 km N of Borrego Springs, CA","14 km N of Borrego Springs, CA",5,0.57,ml,13:34.8,57:42.0,US,Low
nc75285256,-122.8048325,38.83649826,1.710000038,"M 0.7 - 7 km WNW of Cobb, CA","7 km WNW of Cobb, CA",8,0.73,md,07:47.0,09:22.6,US,Low
uw62211227,-122.2405,46.35833333,6.3,"M 0.2 - 22 km S of Morton, Washington","22 km S of Morton, Washington",1,0.24,ml,07:21.8,46:06.3,US,Low
uw62211222,-122.3383333,46.67216667,19.68,"M 1.1 - 12 km WSW of Mineral, Washington","12 km WSW of Mineral, Washington",19,1.11,ml,58:23.6,15:28.7,US,Low
us7000rkc3,-139.8784,60.5724,3.339,"M 2.6 - 114 km N of Yakutat, Alaska","114 km N of Yakutat, Alaska",104,2.6,ml,45:35.2,12:53.0,CA,Moderate
hv74858687,-155.4868317,19.17066574,30.62000084,"M 1.9 - 3 km SSW of P?hala, Hawaii","3 km SSW of P?hala, Hawaii",54,1.88,md,40:55.7,45:23.7,US,Low
uu80125786,-112.9111667,38.50166667,2.37,"M 1.2 - 14 km NE of Milford, Utah","14 km NE of Milford, Utah",23,1.23,ml,37:32.4,59:13.0,US,Low
ak2025zejkzw,-149.939,63.385,6.5,"M 1.2 - 49 km W of Cantwell, Alaska","49 km W of Cantwell, Alaska",22,1.2,ml,31:16.2,33:02.0,US,Low
uu80125781,-112.91,38.5045,2.6,"M 0.5 - 14 km NE of Milford, Utah","14 km NE of Milford, Utah",3,0.46,md,24:23.9,29:33.2,US,Low
nc75285236,-118.870163,37.58683395,5.360000134,"M 2.5 - 11 km ESE of Mammoth Lakes, CA","11 km ESE of Mammoth Lakes, CA",95,2.48,md,24:17.7,27:54.4,US,Low
ak2025zejdwb,-149.706,62.864,68.5,"M 1.8 - 50 km NNE of Chase, Alaska","50 km NNE of Chase, Alaska",50,1.8,ml,22:57.8,24:38.1,US,Low
us7000rkc0,128.6654,-4.1352,12.598,"M 4.5 - 72 km SE of Ambon, Indonesia","72 km SE of Ambon, Indonesia",312,4.5,mb,22:09.9,38:39.0,ID,Moderate
ci41146079,-116.1366667,33.26633333,7.55,"M 0.8 - 14 km N of Ocotillo Wells, CA","14 km N of Ocotillo Wells, CA",10,0.81,ml,58:03.4,01:42.4,US,Low
ak2025zehzzg,-147.449,61.103,14.3,"M 1.6 - 49 km WNW of Tatitlek, Alaska","49 km WNW of Tatitlek, Alaska",39,1.6,ml,48:17.5,49:45.2,US,Low
ak2025zehxqj,-153.66,58.481,66.7,"M 2.2 - 64 km NW of Aleneva, Alaska","64 km NW of Aleneva, Alaska",74,2.2,ml,45:43.7,50:48.9,US,Low
ak2025zehslx,-150.468,61.003,60.6,"M 1.9 - 14 km NE of Point Possession, Alaska","14 km NE of Point Possession, Alaska",56,1.9,ml,39:34.7,42:29.1,US,Low
nc75285221,-124.2348328,40.46266556,19.02000046,"M 2.3 - 12 km WSW of Rio Dell, CA","12 km WSW of Rio Dell, CA",78,2.25,md,38:49.4,40:26.1,US,Low
ci41146071,-117.797,35.342,6.44,"M 1.6 - 15 km WSW of Johannesburg, CA","15 km WSW of Johannesburg, CA",41,1.63,ml,38:41.0,13:31.6,US,Low
hv74858632,-155.4746667,19.4125,5.75,"M 1.5 - 23 km N of P?hala, Hawaii","23 km N of P?hala, Hawaii",32,1.45,ml,32:48.5,43:14.7,US,Low
ak2025zehhxl,-140.842,60.342,1.7,"M 2.4 - 108 km NW of Yakutat, Alaska","108 km NW of Yakutat, Alaska",89,2.4,ml,27:18.5,28:55.0,CA,Low
nc75285211,-122.8278351,38.83016586,10.68999958,"M 0.7 - 9 km NW of The Geysers, CA","9 km NW of The Geysers, CA",7,0.67,md,24:12.4,25:51.8,US,Low
uw61504918,-122.0536667,47.6045,14.26,"M 1.3 - 1 km W of City of Sammamish, Washington","1 km W of City of Sammamish, Washington",25,1.28,ml,04:36.1,58:22.4,US,Low
uw62211217,-122.0496667,47.6005,14.48,"M 0.5 - 1 km WSW of City of Sammamish, Washington","1 km WSW of City of Sammamish, Washington",4,0.52,md,04:21.8,52:32.9,US,Low
av93960406,-152.7631667,60.27933333,11.92,"M -0.1 - 65 km WNW of Ninilchik, Alaska","65 km WNW of Ninilchik, Alaska",0,-0.11,ml,57:22.0,32:35.9,US,Low
ak2025zegiao,-149.199,61.924,6.8,"M 1.6 - 20 km N of Fishhook, Alaska","20 km N of Fishhook, Alaska",39,1.6,ml,57:17.4,58:43.9,US,Low
hv74858577,-155.4843333,19.17716667,31.42,"M 3.4 - 2 km SSW of P?hala, Hawaii","2 km SSW of P?hala, Hawaii",176,3.37,ml,56:58.9,09:05.4,US,Moderate
us7000rkbp,147.4108,-5.5727,196.726,"M 5.2 - 119 km NNW of Finschhafen, Papua New Guinea","119 km NNW of Finschhafen, Papua New Guinea",416,5.2,mww,54:53.0,12:36.0,PG,Moderate
ci41146063,-116.138,33.26966667,6.66,"M 0.7 - 14 km N of Ocotillo Wells, CA","14 km N of Ocotillo Wells, CA",7,0.66,ml,54:18.6,57:57.0,US,Low
us7000rkbm,137.9363,33.1492,336.946,"M 5.2 - 163 km S of ?yama, Japan","163 km S of ?yama, Japan",416,5.2,mww,44:21.8,50:54.0,JP,Moderate
us7000rkbl,-140.8248,60.3571,5,"M 3.3 - 109 km NW of Yakutat, Alaska","109 km NW of Yakutat, Alaska",168,3.3,ml,32:49.6,24:38.0,CA,Moderate
nc75285201,-122.8775024,38.8409996,2.809999943,"M 0.8 - 13 km NW of The Geysers, CA","13 km NW of The Geysers, CA",10,0.81,md,31:44.6,33:21.2,US,Low
ak2025zeflyp,-147.5,63.484,0.1,"M 2.4 - 73 km E of Cantwell, Alaska","73 km E of Cantwell, Alaska",89,2.4,ml,31:40.1,33:11.8,US,Low
ci41146055,-118.416,34.06083333,11.72,"M 1.2 - 0 km NNE of Century City, CA","0 km NNE of Century City, CA",21,1.16,ml,28:02.8,31:42.6,US,Low
uu80125771,-112.9118333,38.50266667,2.57,"M 0.8 - 14 km NE of Milford, Utah","14 km NE of Milford, Utah",10,0.79,ml,25:42.5,43:12.9,US,Low
ci41146047,-116.7958333,33.6775,17.53,"M 1.9 - 10 km SW of Idyllwild, CA","10 km SW of Idyllwild, CA",58,1.94,ml,18:53.7,59:10.8,US,Low
uw62211207,-122.1768333,46.19816667,4.73,"M -0.2 - 38 km NNE of Amboy, Washington","38 km NNE of Amboy, Washington",0,-0.22,md,11:03.5,40:00.7,US,Low
us7000rkbg,-93.1924,14.4288,34.589,"M 4.2 - 89 km WSW of Puerto Madero, Mexico","89 km WSW of Puerto Madero, Mexico",271,4.2,mb,09:25.9,30:19.0,MX,Moderate
ci41146039,-116.7421667,33.67583333,14.34,"M 0.3 - 7 km SSW of Idyllwild, CA","7 km SSW of Idyllwild, CA",1,0.31,ml,54:50.3,01:13.1,US,Low
ci10212622,-116.7415,33.6745,14.13,"M 0.4 - 8 km SSW of Idyllwild, CA","8 km SSW of Idyllwild, CA",2,0.35,ml,54:41.8,00:41.8,US,Low
hv74858547,-155.5841675,19.71050072,38.33000183,"M 1.8 - 33 km SE of Waikoloa, Hawaii","33 km SE of Waikoloa, Hawaii",47,1.75,md,49:58.7,53:34.2,US,Low
ci41146031,-116.2951667,32.98366667,7.56,"M 1.0 - 23 km SW of Ocotillo Wells, CA","23 km SW of Ocotillo Wells, CA",16,1.02,ml,44:39.0,58:32.5,US,Low
av93960296,-166.6216667,53.89616667,7.69,"M 0.5 - 5 km W of Dutch Harbor, Alaska","5 km W of Dutch Harbor, Alaska",4,0.49,ml,39:25.7,26:06.5,US,Low
ci41146023,-116.4381667,33.04266667,7.36,"M 0.7 - 16 km ESE of Julian, CA","16 km ESE of Julian, CA",7,0.67,ml,38:21.9,58:32.7,US,Low
tx2025zedomn,-103.967,31.608,8.7531,"M 1.9 - 36 km NNW of Toyah, Texas","36 km NNW of Toyah, Texas",56,1.9,ml,34:18.6,57:45.7,US,Low
nn00908847,-116.4217,35.7714,3.8163,"M 1.7 - 19 km WSW of Tecopa, California","19 km WSW of Tecopa, California",43,1.68,ml,33:23.2,36:16.3,US,Low
ci41146015,-116.946,34.17066667,8.1,"M 2.7 - 9 km SSW of Big Bear Lake, CA","9 km SSW of Big Bear Lake, CA",116,2.72,ml,32:53.9,37:23.9,US,Moderate
us7000rl73,-78.3921,42.6244,5,"M 1.3 - 10 km SSE of Strykersville, New York","10 km SSE of Strykersville, New York",26,1.3,ml,24:44.8,48:02.0,US,Low
nc75285171,-121.946167,37.75133514,9.119999886,"M 2.1 - 4 km SE of San Ramon, CA","4 km SE of San Ramon, CA",67,2.09,md,23:42.0,14:27.9,US,Low
nc75285166,-120.5598297,39.90999985,-1.360000014,"M 2.6 - 9 km WNW of Lake Davis, CA","9 km WNW of Lake Davis, CA",108,2.63,md,11:29.3,38:32.3,US,Moderate
nc75285161,-121.9441681,37.74933243,9.109999657,"M 2.7 - 5 km SE of San Ramon, CA","5 km SE of San Ramon, CA",134,2.7,md,11:11.2,47:02.5,US,Moderate
nc75285151,-122.8150024,38.83449936,1.980000019,"M 0.8 - 8 km W of Cobb, CA","8 km W of Cobb, CA",10,0.81,md,53:38.6,55:14.6,US,Low
ak2025zeccit,-147.482,61.141,5,"M 1.6 - 53 km NW of Tatitlek, Alaska","53 km NW of Tatitlek, Alaska",39,1.6,ml,50:00.9,51:19.3,US,Low
us7000rkb9,121.6507,23.7473,33.986,"M 4.9 - 25 km S of Hualien City, Taiwan","25 km S of Hualien City, Taiwan",370,4.9,mb,46:09.4,08:56.8,TW,Moderate
nc75285146,-122.7931671,38.79866791,2.289999962,"M 0.8 - 4 km NW of The Geysers, CA","4 km NW of The Geysers, CA",11,0.83,md,41:33.6,43:09.4,US,Low
ci41145999,-117.8048333,35.302,7.35,"M 1.0 - 17 km WSW of Johannesburg, CA","17 km WSW of Johannesburg, CA",16,1.03,ml,38:19.5,58:49.5,US,Low
ak2025zebqmi,-152.746,59.734,85.4,"M 2.6 - 51 km W of Anchor Point, Alaska","51 km W of Anchor Point, Alaska",104,2.6,ml,36:48.2,12:42.0,US,Moderate
nc75285136,-122.8171692,38.83250046,2.069999933,"M 0.2 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",1,0.23,md,25:54.8,27:30.3,US,Low
nm60504723,-91.2755,36.0065,5.12,"M 1.8 - 2 km W of Lynn, Arkansas","2 km W of Lynn, Arkansas",49,1.79,md,20:42.1,29:31.7,US,Low
ci41145991,-117.8063333,35.30066667,7.42,"M 1.0 - 18 km WSW of Johannesburg, CA","18 km WSW of Johannesburg, CA",15,0.98,ml,48:46.0,52:27.7,US,Low
tx2025zeaaxt,-102.102,32.392,8.2764,"M 2.4 - 39 km WSW of Ackerly, Texas","39 km WSW of Ackerly, Texas",89,2.4,ml,48:00.3,09:12.7,US,Low
ci41145983,-118.8051667,34.019,8.19,"M 2.0 - 2 km NNE of Malibu, CA","2 km NNE of Malibu, CA",59,1.96,ml,46:33.5,52:14.5,US,Low
uu80125766,-112.9128333,38.503,2.15,"M 1.7 - 14 km NE of Milford, Utah","14 km NE of Milford, Utah",47,1.74,ml,31:55.5,23:43.3,US,Low
ci41145975,-116.7888333,33.68416667,14.82,"M 0.3 - 9 km SW of Idyllwild, CA","9 km SW of Idyllwild, CA",2,0.32,ml,26:32.2,59:24.0,US,Low
us7000rkb2,-178.0743,-18.5095,465.66,"M 4.3 - 280 km E of Levuka, Fiji","280 km E of Levuka, Fiji",284,4.3,mb,26:30.1,01:38.0,TO,Moderate
tx2025zdzfdy,-104.413,31.674,7.5354,"M 2.2 - 55 km S of Whites City, New Mexico","55 km S of Whites City, New Mexico",74,2.2,ml,22:47.3,20:29.1,US,Low
nc75285116,-122.8011703,38.82216644,2.829999924,"M 0.8 - 6 km NW of The Geysers, CA","6 km NW of The Geysers, CA",10,0.82,md,20:12.6,21:50.0,US,Low
ci41145959,-116.7238333,33.67633333,15.73,"M 0.6 - 7 km S of Idyllwild, CA","7 km S of Idyllwild, CA",6,0.64,ml,10:34.4,59:24.3,US,Low
ci41145951,-117.8226667,35.40183333,7.75,"M 0.6 - 17 km W of Johannesburg, CA","17 km W of Johannesburg, CA",5,0.56,ml,59:41.6,37:27.7,US,Low
ci41145943,-116.7573333,33.48633333,14.93,"M 0.6 - 11 km SW of Anza, CA","11 km SW of Anza, CA",6,0.62,ml,57:34.1,59:35.5,US,Low
tx2025zdxwxj,-102.105,32.39,8.252,"M 1.2 - 39 km WSW of Ackerly, Texas","39 km WSW of Ackerly, Texas",22,1.2,ml,46:42.0,52:50.7,US,Low
uu80125761,-112.9075,38.50216667,2.11,"M 1.1 - 14 km NE of Milford, Utah","14 km NE of Milford, Utah",17,1.05,md,40:34.6,47:52.0,US,Low
pr71502923,-66.912,17.93016667,11.35,"M 1.8 - 4 km S of Guánica, Puerto Rico","4 km S of Guánica, Puerto Rico",50,1.81,md,22:39.1,42:29.6,PR,Low
ci41145935,-116.3726667,33.036,12.28,"M 0.2 - 22 km ESE of Julian, CA","22 km ESE of Julian, CA",1,0.24,ml,15:52.6,16:18.9,US,Low
ci41145927,-117.7976667,35.3385,5.36,"M 1.0 - 15 km WSW of Johannesburg, CA","15 km WSW of Johannesburg, CA",15,1,ml,14:29.7,18:09.4,US,Low
ci41145919,-117.795,35.33866667,5.9,"M 1.2 - 15 km WSW of Johannesburg, CA","15 km WSW of Johannesburg, CA",21,1.17,ml,04:04.1,07:43.0,US,Low
ci41145911,-117.5446667,33.7675,8.31,"M 0.6 - 12 km S of Corona, CA","12 km S of Corona, CA",5,0.56,ml,54:44.0,27:08.8,US,Low
uu80125756,-112.9116667,38.49983333,2.35,"M 1.8 - 14 km NE of Milford, Utah","14 km NE of Milford, Utah",48,1.77,ml,54:24.1,18:55.1,US,Low
nm60504713,-91.2855,36.01983333,2.69,"M 1.7 - 3 km WNW of Lynn, Arkansas","3 km WNW of Lynn, Arkansas",47,1.74,md,51:28.2,36:59.8,US,Low
ci41145895,-116.4413333,33.53666667,5.27,"M 0.6 - 19 km SW of La Quinta, CA","19 km SW of La Quinta, CA",5,0.57,ml,50:13.7,00:11.0,US,Low
ak2025zdwcrm,-154.688,58.385,11,"M 1.6 - 91 km N of Karluk, Alaska","91 km N of Karluk, Alaska",39,1.6,ml,49:21.6,13:34.8,US,Low
us7000rkas,51.7147,40.6877,57.097,"M 5.1 - 120 km E of Pirallah?, Azerbaijan","120 km E of Pirallah?, Azerbaijan",400,5.1,mb,32:35.1,46:19.0,AZ,Moderate
us7000rkat,-84.6348,-41.2519,10,M 4.9 - West Chile Rise,West Chile Rise,369,4.9,mww,31:28.4,59:48.0,CL,Moderate
us7000rkar,-126.4493,42.0457,10,"M 3.6 - 171 km W of Pistol River, Oregon","171 km W of Pistol River, Oregon",199,3.6,mb,26:37.0,36:18.0,US,Moderate
nc75285096,-118.9361649,38.07483292,2.569999933,"M 1.9 - 17 km SSE of Bodie, CA","17 km SSE of Bodie, CA",55,1.89,md,25:44.8,08:19.9,US,Low
ci41145879,-117.2086667,34.02033333,9.12,"M 0.6 - 5 km SSW of Redlands, CA","5 km SSW of Redlands, CA",5,0.59,ml,24:51.0,28:32.5,US,Low
ak2025zduzzd,-147.634,61.249,5,"M 1.6 - 62 km S of Glacier View, Alaska","62 km S of Glacier View, Alaska",39,1.6,ml,16:03.4,17:25.6,US,Low
uu80125751,-112.9091667,38.50416667,2.12,"M 0.7 - 14 km NE of Milford, Utah","14 km NE of Milford, Utah",8,0.74,ml,11:35.9,05:34.3,US,Low
us7000rkan,119.1657,-8.1053,9.121,"M 4.4 - 54 km NNE of Sape, Indonesia","54 km NNE of Sape, Indonesia",298,4.4,mb,10:35.1,22:44.0,ID,Moderate
us7000rkam,-176.2772,-27.4541,10,M 4.7 - Kermadec Islands region,Kermadec Islands region,340,4.7,mb,54:56.2,13:30.0,TO,Moderate
nc75285081,-121.4120026,36.78666687,6.039999962,"M 1.7 - 5 km SW of Ridgemark, CA","5 km SW of Ridgemark, CA",43,1.67,md,50:11.7,51:50.1,US,Low
uu80125746,-112.9048333,38.50633333,3.15,"M 0.4 - 15 km NE of Milford, Utah","15 km NE of Milford, Utah",2,0.39,md,45:31.0,28:43.9,US,Low
nc75285076,-121.4091644,36.78183365,6.599999905,"M 1.9 - 5 km SW of Ridgemark, CA","5 km SW of Ridgemark, CA",55,1.89,md,19:01.3,20:39.5,US,Low
uu80125741,-112.9113333,38.50733333,3.19,"M 0.6 - 15 km NE of Milford, Utah","15 km NE of Milford, Utah",5,0.55,md,14:10.3,30:52.4,US,Low
ak2025zdsxwn,-154.309,59.359,0,"M 2.8 - 24 km SSE of Pope-Vannoy Landing, Alaska","24 km SSE of Pope-Vannoy Landing, Alaska",121,2.8,ml,13:16.3,15:04.3,US,Moderate
nc75285071,-122.8136673,38.82983398,1.960000038,"M 0.9 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",13,0.93,md,11:56.0,13:35.5,US,Low
uu80125736,-112.9118333,38.50783333,3.03,"M 1.0 - 15 km NE of Milford, Utah","15 km NE of Milford, Utah",15,1,md,11:04.1,06:18.3,US,Low
av93960001,-166.6236667,53.894,6.5,"M 0.3 - 5 km W of Dutch Harbor, Alaska","5 km W of Dutch Harbor, Alaska",2,0.34,ml,10:58.7,57:34.9,US,Low
av93959996,-152.2558333,61.18116667,4.33,"M -0.5 - 61 km WNW of Tyonek, Alaska","61 km WNW of Tyonek, Alaska",0,-0.49,ml,07:43.8,48:50.3,US,Low
hv74858472,-155.4788333,19.16383333,30.48,"M 1.5 - 4 km S of P?hala, Hawaii","4 km S of P?hala, Hawaii",36,1.53,ml,04:54.2,22:47.2,US,Low
tx2025zdsjdz,-104.261,31.616,6.9714,"M 1.6 - 55 km NW of Toyah, Texas","55 km NW of Toyah, Texas",39,1.6,ml,56:22.7,59:44.4,US,Low
pr71502908,-65.92416667,19.048,25.94,"M 3.0 - 67 km NNE of San Juan, Puerto Rico","67 km NNE of San Juan, Puerto Rico",138,3,md,38:36.5,58:00.0,PR,Moderate
nc75285061,-122.8190002,38.83216476,1.899999976,"M 0.7 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",8,0.72,md,32:26.5,34:05.2,US,Low
av93959951,-153.0796667,60.06766667,2.32,"M -1.0 - 65 km ENE of Pedro Bay, Alaska","65 km ENE of Pedro Bay, Alaska",0,-0.98,ml,30:40.1,21:54.2,US,Low
pr71502898,-66.20983333,18.0665,18.25,"M 1.8 - 2 km NNW of La Plena, Puerto Rico","2 km NNW of La Plena, Puerto Rico",48,1.77,md,16:15.6,49:03.3,PR,Low
uu80125731,-112.9091667,38.49016667,2.94,"M 1.2 - 13 km NE of Milford, Utah","13 km NE of Milford, Utah",22,1.19,md,08:50.5,04:05.7,US,Low
us7000rka2,-139.8491,60.6006,3.195,"M 3.2 - 117 km N of Yakutat, Alaska","117 km N of Yakutat, Alaska",158,3.2,ml,08:34.5,11:38.0,CA,Moderate
ci41145831,-116.5465,33.14583333,11.67,"M 1.1 - 9 km NE of Julian, CA","9 km NE of Julian, CA",18,1.08,ml,07:09.8,01:23.6,US,Low
nc75285051,-120.8686676,36.28816605,7.170000076,"M 1.4 - 22 km NE of San Lucas, CA","22 km NE of San Lucas, CA",30,1.4,md,06:56.6,08:36.6,US,Low
uu80125726,-112.9068333,38.491,3.16,"M 1.3 - 13 km NE of Milford, Utah","13 km NE of Milford, Utah",27,1.32,md,05:05.1,01:21.9,US,Low
nc75285046,-121.9349976,37.74966812,8.279999733,"M 1.4 - 5 km SE of San Ramon, CA","5 km SE of San Ramon, CA",28,1.36,md,03:25.3,05:05.0,US,Low
ci41145823,-116.5455,33.14483333,13.45,"M 0.6 - 9 km NE of Julian, CA","9 km NE of Julian, CA",5,0.58,ml,02:33.2,03:37.5,US,Low
ci41145815,-117.6745,35.8535,8.45,"M 0.5 - 23 km ESE of Little Lake, CA","23 km ESE of Little Lake, CA",4,0.5,ml,56:09.3,00:37.4,US,Low
av93959886,-154.704,58.42366667,5.61,"M -0.4 - 96 km N of Karluk, Alaska","96 km N of Karluk, Alaska",0,-0.44,ml,53:00.2,19:24.0,US,Low
nc75285041,-122.8056641,38.82516479,1.480000019,"M 0.8 - 7 km NW of The Geysers, CA","7 km NW of The Geysers, CA",9,0.76,md,47:53.4,49:29.8,US,Low
nc75285036,-122.8138351,38.83033371,1.820000052,"M 1.8 - 8 km NW of The Geysers, CA","8 km NW of The Geysers, CA",51,1.82,md,44:16.4,47:35.2,US,Low
uu80125721,-113.5783333,37.1965,5.99,"M 0.9 - 9 km ENE of Ivins, Utah","9 km ENE of Ivins, Utah",13,0.91,md,37:02.0,46:58.6,US,Low
nn00908860,-119.6785,41.8413,3.8904,"M 2.0 - 39 km E of Fort Bidwell, California","39 km E of Fort Bidwell, California",61,1.99,ml,33:52.7,36:01.0,US,Low
ak2025zdpjph,-155.863,57.32,47.6,"M 2.2 - 88 km WSW of Karluk, Alaska","88 km WSW of Karluk, Alaska",74,2.2,ml,26:30.7,28:55.4,US,Low
ak2025zdphmj,-152.915,60.359,135,"M 2.1 - 77 km WNW of Ninilchik, Alaska","77 km WNW of Ninilchik, Alaska",68,2.1,ml,23:35.1,26:36.9,US,Low
nc75285021,-122.8481674,38.82816696,1.580000043,"M 0.8 - 10 km NW of The Geysers, CA","10 km NW of The Geysers, CA",9,0.77,md,12:14.0,13:49.6,US,Low
tx2025zdouyd,-102.22,32.119,7.3975,"M 0.5 - 18 km NE of Gardendale, Texas","18 km NE of Gardendale, Texas",4,0.5,ml,09:11.4,10:52.0,US,Low
ak2025zdovdt,-156.763,55.986,29.6,"M 3.3 - 107 km ESE of Chignik, Alaska","107 km ESE of Chignik, Alaska",168,3.3,ml,08:54.8,47:09.0,US,Moderate
av93959821,-153.0943333,60.043,0.9,"M -1.0 - 63 km ENE of Pedro Bay, Alaska","63 km ENE of Pedro Bay, Alaska",0,-1.04,ml,08:14.8,56:22.9,US,Low
ak2025zdomgh,-150.872,62.165,66.3,"M 1.7 - 33 km NE of Skwentna, Alaska","33 km NE of Skwentna, Alaska",44,1.7,ml,59:05.9,01:23.0,US,Low
nc75285016,-122.8818359,38.83316803,1.960000038,"M 1.2 - 12 km ENE of Cloverdale, CA","12 km ENE of Cloverdale, CA",23,1.22,md,56:11.8,57:49.4,US,Low
nc75285011,-122.8820038,38.83366776,2.160000086,"M 1.3 - 12 km ENE of Cloverdale, CA","12 km ENE of Cloverdale, CA",27,1.33,md,55:12.8,56:49.7,US,Low
hv74858412,-155.5066681,19.95499992,32.90000153,"M 1.9 - 14 km SSW of Honoka‘a, Hawaii","14 km SSW of Honoka‘a, Hawaii",53,1.86,md,53:57.8,57:39.8,US,Low
tx2025zdobyx,-104.468,31.655,5.8948,"M 1.7 - 58 km S of Whites City, New Mexico","58 km S of Whites City, New Mexico",44,1.7,ml,47:09.1,38:16.2,US,Low
ci41145791,-116.2581667,32.94083333,13.19,"M 0.5 - 25 km SSW of Ocotillo Wells, CA","25 km SSW of Ocotillo Wells, CA",4,0.54,ml,37:22.3,21:36.8,US,Low
nc75285006,-121.9378357,37.75033188,8.220000267,"M 2.1 - 5 km SE of San Ramon, CA","5 km SE of San Ramon, CA",70,2.13,md,25:06.3,08:03.2,US,Low
nc75285001,-121.0836639,36.47116852,6,"M 1.8 - 9 km SE of Pinnacles, CA","9 km SE of Pinnacles, CA",48,1.77,md,07:33.6,09:10.2,US,Low
ak2025zdmjeb,-173.294,52.08,5,"M 2.8 - 63 km ESE of Atka, Alaska","63 km ESE of Atka, Alaska",121,2.8,ml,54:49.6,48:36.5,US,Moderate
ak2025zdmfil,-155.541,58.27,0.7,"M 1.0 - 80 km SE of King Salmon, Alaska","80 km SE of King Salmon, Alaska",15,1,ml,50:43.7,26:24.3,US,Low
hv74858382,-155.5038333,19.171,31.37,"M 2.3 - 4 km SW of P?hala, Hawaii","4 km SW of P?hala, Hawaii",82,2.31,ml,49:15.8,31:25.4,US,Low
